Year,Season,District,Paddy_Variety,Pest,Incidence_percent,Severity,Paddy_Age_Stage,Paddy_Age_Days,How_to_Reduce,Recommended_Fertilizers,Symptoms,How_to_Identify,Weather_Conditions,Soil_Conditions,Avg_Temp_C,Rainfall_mm,Humidity_%,Soil_pH,Soil_Moisture_%,Soil_Type,Organic_Matter_%
2015,Yala,Hambantota,BG 358,Brown Planthopper (BPH),16.14062088,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",31.95372605,148.7580125,62.25378199,6.95,71.93141489,Regosols,3.921463708
2015,Yala,Hambantota,Bg 94-1,Brown Planthopper (BPH),9.639772403,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",30.24393275,52.31368372,69.57676119,7.52,64.24473586,Regosols,2.132155666
2015,Yala,Hambantota,Suwandel,Paddy Bug,10.94955862,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,29.30579014,149.6315916,72.82474301,6.35,79.33936007,Reddish Brown Earth,3.088739086
2015,Yala,Hambantota,Bg 94-1,Paddy Bug,12.16773961,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,28.85914793,104.9197578,70.22292196,7.02,80,Regosols,3.309992963
2015,Yala,Hambantota,BG 358,Rice Gall Midge,20.64959146,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,29.6707824,86.850758,65.21199938,7.68,75.96051601,Regosols,2.164950084
2015,Yala,Hambantota,Bg 94-1,Rice Gall Midge,13.76576958,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,34.20775261,68.52279071,69.2675721,7.17,68.47643864,Regosols,3.657300631
2015,Yala,Hambantota,At 303,Rice Gall Midge,21.47451983,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,30.40565794,106.243341,77.72133737,7.31,59.00034492,Regosols,2.967631527
2015,Yala,Hambantota,At 303,Rice Leaf-folder,7.635506074,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.07654524,65.67892675,66.26775549,7.73,65.89438825,Regosols,2.852628756
2015,Yala,Hambantota,Suwandel,Sheath Blight,14.42035964,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",29.60870909,150.9490935,78.15664923,6.59,64.76460299,Reddish Brown Earth,2.200994942
2015,Yala,Hambantota,BG 358,Sheath Blight,12.83343353,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",33.10741132,121.5773556,69.6897008,6.44,76.28467604,Reddish Brown Earth,3.931286839
2015,Yala,Hambantota,At 303,Sheath Blight,17.91860886,Moderate,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",30.61524892,78.70166401,63.67519009,7.62,63.6813619,Regosols,3.05288398
2015,Yala,Kurunegala,Suwandel,Brown Planthopper (BPH),7.965879905,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",32.70772388,113.4069713,65.67708865,6.95,73.85147052,Reddish Brown Earth,3.781243999
2015,Yala,Kurunegala,Bg 94-1,Brown Planthopper (BPH),27.30471684,High,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.96475178,123.8492297,76.14626351,5.52,79.94452781,Lateritic Soil,3.252404477
2015,Yala,Kurunegala,At 303,Brown Planthopper (BPH),7.241347835,Low,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",33.40800041,126.6660675,69.95753993,5.77,65.48348102,Lateritic Soil,2.810440356
2015,Yala,Kurunegala,Suwandel,Paddy Bug,12.07253443,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,29.2214595,106.0250882,79.69707757,6.23,78.45243399,Reddish Brown Earth,2.820711804
2015,Yala,Kurunegala,BG 358,Rice Gall Midge,24.04769643,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,31.52027138,91.82419414,64.60607981,6.62,80,Reddish Brown Earth,3.033680765
2015,Yala,Kurunegala,Bg 94-1,Rice Gall Midge,14.18130088,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,30.08326749,102.6644839,69.40884411,6.67,80,Reddish Brown Earth,2.938206386
2015,Yala,Kurunegala,At 303,Rice Gall Midge,12.77469964,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,29.92487766,105.1416766,69.14115217,5.85,76.90788531,Lateritic Soil,2.288715647
2015,Yala,Kurunegala,Suwandel,Rice Leaf-folder,16.05199887,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",30.64576911,132.1623392,69.17596988,6.61,77.10264678,Reddish Brown Earth,2.200573241
2015,Yala,Kurunegala,BG 358,Rice Leaf-folder,12.53518229,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",29.76200634,75.43069799,75.1850968,6.67,61.90861506,Reddish Brown Earth,2.938181725
2015,Yala,Kurunegala,Bg 94-1,Rice Leaf-folder,8.766099216,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",33.61689192,140.9138053,77.62596331,5.11,78.75959127,Lateritic Soil,3.223130655
2015,Yala,Kurunegala,At 303,Rice Leaf-folder,25.07990385,High,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",28.86701537,152.5095667,64.76662956,5.52,64.41065579,Lateritic Soil,2.632633974
2015,Yala,Kurunegala,BG 358,Sheath Blight,4.849370073,Low,Late tillering - Booting,30-55,"Improve air circulation, avoid dense planting; apply Hexaconazole or Validamycin.",Reduce nitrogen; apply Potash to strengthen plants.,"Oval lesions on leaf sheath, greyish-white patches, rapid spread during humid conditions.",Look for fungal lesions on lower sheath; check for spreading patches in humid fields.,"Very high humidity, dense canopy, continuous wetness","Poor drainage, high organic matter",28.82918544,109.4679706,70.42510862,5.36,72.90676867,Lateritic Soil,3.469499546
2015,Yala,Polonnaruwa,Suwandel,Brown Planthopper (BPH),21.3438047,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",28.32702129,127.2937247,68.8063992,6.88,68.83078429,Reddish Brown Earth,3.417220963
2015,Yala,Polonnaruwa,BG 358,Brown Planthopper (BPH),17.42607954,Moderate,Tillering - Panicle initiation,20-50,"Use resistant varieties, proper spacing, avoid excess nitrogen; apply Buprofezin/Imidacloprid if needed.",Balanced NPK; reduce excess urea; add organic matter.,"Hopperburn patches, yellowing leaves, stunted growth, wilting.",Check base of the plant for clusters of hoppers; tap plant to see hoppers jump.,"High humidity, low rainfall, high temperature (28–32°C)","Waterlogged fields, excess nitrogen fertilizers",29.32451222,144.3257814,71.30901651,6.9,80,Alluvial Soil,2.375561158
2015,Yala,Polonnaruwa,Bg 94-1,Paddy Bug,14.00887817,Moderate,Flowering - Grain filling,60-90,"Use sweep nets, neem sprays, maintain clean bunds.",Balanced fertilizer; avoid excess nitrogen.,,,Weather data not available,Soil data not available,31.66661327,79.60314348,69.20658662,6.7,67.27609078,Reddish Brown Earth,3.961059723
2015,Yala,Polonnaruwa,Suwandel,Rice Gall Midge,20.76447619,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,33.82221125,128.2398608,70.61180996,7.06,78.54700052,Alluvial Soil,3.3499609
2015,Yala,Polonnaruwa,BG 358,Rice Gall Midge,2.971639577,Low,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,31.98382975,69.50849478,71.08368375,6.63,80,Alluvial Soil,3.631107403
2015,Yala,Polonnaruwa,Bg 94-1,Rice Gall Midge,17.07426364,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,28.50808919,65.34072066,69.83656451,6.76,67.8009885,Reddish Brown Earth,3.23324209
2015,Yala,Polonnaruwa,At 303,Rice Gall Midge,19.07159702,Moderate,Seedling - Early tillering,0-25,"Use resistant varieties, remove weeds; apply Carbofuran at planting if severe.",Use basal NPK and add Potash.,,,Weather data not available,Soil data not available,34.44704883,85.53059911,76.96856775,6.71,70.69259558,Alluvial Soil,2.192632253
2015,Yala,Polonnaruwa,Suwandel,Rice Leaf-folder,11.57155054,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",32.76295742,132.1680519,70.06481009,6.55,64.95322278,Reddish Brown Earth,3.192681368
2015,Yala,Polonnaruwa,Bg 94-1,Rice Leaf-folder,6.541728711,Low,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",28.58209123,146.0845914,70.39621342,7.12,65.79224902,Alluvial Soil,2.247226967
2015,Yala,Polonnaruwa,At 303,Rice Leaf-folder,20.87337969,Moderate,Tillering - Booting,20-55,"Encourage predators, use light traps; apply Chlorantraniliprole if high damage.",Standard NPK + Zinc.,"Folded leaves, scraped leaf tissues, white streaks, reduced photosynthesis.",Inspect leaves for folding; open folds to find larvae inside.,"Moderate rainfall, cloudy warm weather","Well-drained soil, high nitrogen increases impact",31.05384747,94.07618945,68.55156753,6.14,80,Reddish Brown Earth,2.123707262
